58.0,163.0,-6.7328,-6.3686,-2.0711,-1.9008,0.18210000000000015
198.0,253.0,-6.6072,-6.4585,-1.8265,-1.7,0.07434999999999992
388.0,417.0,-6.6219,-6.5451,-1.9224,-1.8522,0.03840000000000021
98.0,110.0,-6.6399,-6.4034,-1.9536,-1.9135,0.11824999999999974
77.0,346.0,-6.6194,-6.429,-1.8175,-1.798,0.09519999999999973
21.0,373.0,-6.5032,-6.379,-1.9276,-1.7844,0.062100000000000044
261.0,355.0,-6.6497,-6.5427,-2.0478,-1.8003,0.0535000000000001
0.0,8.0,-6.4883,-6.2059,-2.1581,-1.9201,0.1412
311.0,315.0,-6.394,-6.2992,-2.2709,-2.1697,0.04740000000000011
9.0,28.0,-6.3822,-6.0592,-1.8266,-1.7994,0.1615000000000002
223.0,369.0,-6.6329,-6.5426,-2.4072,-1.9817,0.04515000000000002
115.0,117.0,-6.5455,-6.2931,-1.9826,-1.778,0.12619999999999987
168.0,290.0,-6.6683,-6.5632,-2.1897,-1.9801,0.0525500000000001
35.0,169.0,-6.4922,-6.4703,-2.0723,-1.8723,0.010950000000000237
139.0,385.0,-6.6777,-6.4687,-2.3274,-2.1979,0.10449999999999982
58.0,181.0,-6.5641,-6.3356,-2.1071,-1.8905,0.11424999999999974
21.0,386.0,-6.6007,-6.5213,-1.8999,-1.7797,0.039699999999999847
98.0,113.0,-6.3264,-6.3224,-2.0125,-1.8518,0.0019999999999997797
198.0,283.0,-6.5485,-6.3793,-1.9949,-1.929,0.08460000000000001
311.0,343.0,-6.4569,-6.4238,-2.2014,-1.8027,0.016550000000000065
0.0,21.0,-6.6818,-6.157,-1.8826,-1.8489,0.26239999999999997
261.0,367.0,-6.6412,-6.5159,-1.8191,-1.8156,0.0626500000000001
9.0,37.0,-6.4002,-6.3651,-1.9821,-1.9671,0.017549999999999955
115.0,119.0,-6.634,-6.507,-2.0067,-1.7736,0.06350000000000033
77.0,359.0,-6.3764,-5.9977,-1.9529,-1.7037,0.18935000000000013
168.0,326.0,-6.7823,-6.5635,-2.198,-1.9851,0.10939999999999994
388.0,449.0,-6.5765,-6.3606,-2.3901,-1.8768,0.10795000000000021
140.0,198.0,-6.0878,-5.9624,-1.9315,-1.8832,0.06269999999999998
35.0,207.0,-6.0826,-5.8405,-1.8511,-1.7937,0.12105000000000032
223.0,435.0,-6.725,-5.8693,-3.2233,-2.5208,0.42784999999999984
21.0,407.0,-6.6007,-6.3789,-1.8367,-1.7904,0.1109
198.0,323.0,-6.6251,-6.5831,-2.0101,-1.9374,0.020999999999999908
115.0,129.0,-6.6891,-6.5591,-2.0176,-1.7545,0.06499999999999995
58.0,182.0,-6.3797,-6.3356,-2.1452,-1.8783,0.02204999999999968
9.0,45.0,-6.4531,-6.2888,-2.0331,-1.7512,0.08214999999999995
77.0,448.0,-6.5868,-6.3318,-2.0005,-1.7826,0.12749999999999995
263.0,317.0,-6.3985,-5.7389,-2.176,-1.8975,0.3298000000000001
0.0,91.0,-6.7109,-6.1881,-2.0552,-1.8998,0.26139999999999963
388.0,455.0,-6.6238,-6.5522,-1.9257,-1.8434,0.035800000000000054
168.0,349.0,-6.7222,-6.3911,-2.2672,-2.0587,0.16555000000000009
311.0,386.0,-6.0079,-5.976,-2.1513,-1.9822,0.01595000000000013
223.0,448.0,-6.7648,-6.7066,-2.4601,-1.9798,0.029100000000000126
35.0,255.0,-6.7072,-6.6465,-1.916,-1.861,0.03035000000000032
21.0,417.0,-6.5948,-6.5307,-1.8366,-1.7099,0.03204999999999991
115.0,167.0,-6.5621,-6.5478,-1.8477,-1.765,0.007150000000000212
98.0,168.0,-6.0572,-5.5636,-2.3725,-2.2753,0.2467999999999999
58.0,198.0,-6.4537,-6.4051,-1.9677,-1.8461,0.02430000000000021
198.0,426.0,-6.6454,-6.0472,-1.825,-1.7716,0.29910000000000014
78.0,107.0,-6.6607,-6.5604,-1.9093,-1.8883,0.05015000000000036
9.0,82.0,-6.5144,-6.3782,-2.0379,-1.8204,0.06810000000000027
263.0,326.0,-6.4753,-6.4457,-2.2029,-1.8609,0.014799999999999702
0.0,104.0,-6.5125,-6.1185,-2.0532,-1.9218,0.19700000000000006
388.0,457.0,-6.5243,-6.3057,-2.2634,-1.8206,0.10930000000000017
140.0,200.0,-6.5802,-6.214,-3.7714,-3.306,0.1830999999999996
168.0,404.0,-6.7248,-6.4541,-2.1922,-2.1203,0.13534999999999986
311.0,392.0,-6.4934,-6.3571,-2.5622,-2.3223,0.06815000000000015
227.0,291.0,-6.6459,-6.4747,-2.0423,-1.843,0.0855999999999999
21.0,436.0,-6.5819,-6.5668,-1.9573,-1.813,0.007550000000000168
58.0,213.0,-6.4761,-6.3842,-1.9912,-1.8965,0.045949999999999935
115.0,182.0,-6.5464,-6.3209,-2.1342,-1.7519,0.11275000000000013
263.0,334.0,-6.4858,-6.4155,-2.1603,-1.864,0.03515000000000024
35.0,274.0,-6.6137,-6.3501,-2.1369,-1.8794,0.1317999999999997
0.0,108.0,-6.5236,-6.1929,-1.893,-1.8845,0.1653500000000001
98.0,169.0,-6.4824,-6.3866,-2.1973,-1.9287,0.047900000000000276
390.0,402.0,-6.6346,-6.6235,-1.8501,-1.7881,0.005549999999999944
78.0,111.0,-6.3248,-5.9627,-1.9398,-1.9128,0.18104999999999993
140.0,213.0,-6.6048,-6.4298,-1.8599,-1.7785,0.08749999999999991
311.0,417.0,-6.4046,-6.3109,-2.1539,-1.9515,0.04685000000000006
168.0,440.0,-6.8235,-6.7315,-2.2598,-2.0694,0.04600000000000026
227.0,311.0,-6.5252,-6.4046,-2.2221,-1.9189,0.0602999999999998
200.0,213.0,-6.426,-6.2085,-3.7606,-3.2811,0.10875000000000012
21.0,443.0,-6.4813,-6.1922,-1.8575,-1.7604,0.14455000000000018
115.0,205.0,-6.6687,-6.4528,-1.8492,-1.7861,0.10795000000000021
263.0,349.0,-6.4022,-6.2869,-2.1346,-1.9223,0.05764999999999976
98.0,218.0,-6.6122,-6.4191,-1.9634,-1.8333,0.09654999999999969
35.0,290.0,-6.6511,-6.5419,-2.0987,-1.8871,0.05459999999999976
0.0,114.0,-6.1018,-5.9261,-2.0851,-1.6829,0.08784999999999998
9.0,84.0,-6.3435,-5.9072,-2.0635,-1.8912,0.21815000000000007
78.0,113.0,-6.724,-6.4166,-2.128,-1.9777,0.15370000000000017
392.0,394.0,-6.4712,-6.2312,-2.4141,-2.2352,0.11999999999999966
313.0,363.0,-6.5667,-6.331,-2.0428,-2.0057,0.11784999999999979
168.0,441.0,-6.8125,-6.6918,-2.315,-2.2916,0.060350000000000126
227.0,315.0,-6.4827,-6.4456,-2.2086,-1.9179,0.01855000000000029
140.0,231.0,-6.4169,-5.6207,-3.4046,-2.7707,0.3980999999999999
263.0,355.0,-6.4677,-6.4584,-2.1883,-1.9669,0.004649999999999821
58.0,223.0,-5.9772,-5.7709,-2.5456,-2.3575,0.10314999999999985
98.0,255.0,-6.6617,-6.4301,-1.9647,-1.9016,0.11579999999999968
0.0,212.0,-6.3591,-6.1783,-1.8374,-1.8037,0.09039999999999981
392.0,396.0,-6.7121,-6.4773,-2.3351,-1.9848,0.11740000000000039
313.0,392.0,-6.4445,-6.3057,-2.3907,-2.0159,0.0693999999999999
78.0,168.0,-6.7799,-6.6256,-2.2488,-1.8994,0.07714999999999961
115.0,261.0,-5.7448,-5.6275,-1.9185,-1.8687,0.05864999999999965
22.0,47.0,-6.5108,-5.8238,-2.1611,-2.0182,0.3434999999999997
227.0,339.0,-6.495,-6.4424,-1.9817,-1.8599,0.02629999999999999
