58,163,-6.7328,-6.3686,-2.0711,-1.9008,0
198,253,-6.6072,-6.4585,-1.8265,-1.7,0
388,417,-6.6219,-6.5451,-1.9224,-1.8522,0.014517489452381309
98,110,-6.6399,-6.4034,-1.9536,-1.9135,0.068272688536485798
77,346,-6.6194,-6.429,-1.8175,-1.798,0
21,373,-6.5032,-6.379,-1.9276,-1.7844,0
261,355,-6.6497,-6.5427,-2.0478,-1.8003,0
0,8,-6.4883,-6.2059,-2.1581,-1.9201,0
311,315,-6.394,-6.2992,-2.2709,-2.1697,0
9,28,-6.3822,-6.0592,-1.8266,-1.7994,0.14326390857435128
223,369,-6.6329,-6.5426,-2.4072,-1.9817,0
115,117,-6.5455,-6.2931,-1.9826,-1.778,0.12570647358032108
168,290,-6.6683,-6.5632,-2.1897,-1.9801,0
35,169,-6.4922,-6.4703,-2.0723,-1.8723,0
139,385,-6.6777,-6.4687,-2.3274,-2.1979,0
58,181,-6.5641,-6.3356,-2.1071,-1.8905,0.074753611952868032
21,386,-6.6007,-6.5213,-1.8999,-1.7797,0.028584742433682652
98,113,-6.3264,-6.3224,-2.0125,-1.8518,0
198,283,-6.5485,-6.3793,-1.9949,-1.929,0.077043218390718954
311,343,-6.4569,-6.4238,-2.2014,-1.8027,0
0,21,-6.6818,-6.157,-1.8826,-1.8489,0.13885509533322887
261,367,-6.6412,-6.5159,-1.8191,-1.8156,0
9,37,-6.4002,-6.3651,-1.9821,-1.9671,0
115,119,-6.634,-6.507,-2.0067,-1.7736,0.0079529868602947924
77,359,-6.3764,-5.9977,-1.9529,-1.7037,0.18658338618430106
168,326,-6.7823,-6.5635,-2.198,-1.9851,0
388,449,-6.5765,-6.3606,-2.3901,-1.8768,0
140,198,-6.0878,-5.9624,-1.9315,-1.8832,0.028398591514368549
35,207,-6.0826,-5.8405,-1.8511,-1.7937,0.11051127770503809
223,435,-6.725,-5.8693,-3.2233,-2.5208,0.087772774822263283
21,407,-6.6007,-6.3789,-1.8367,-1.7904,0
198,323,-6.6251,-6.5831,-2.0101,-1.9374,0
115,129,-6.6891,-6.5591,-2.0176,-1.7545,0.063796532037407774
58,182,-6.3797,-6.3356,-2.1452,-1.8783,0
9,45,-6.4531,-6.2888,-2.0331,-1.7512,0.021997727155322614
77,448,-6.5868,-6.3318,-2.0005,-1.7826,0
263,317,-6.3985,-5.7389,-2.176,-1.8975,0.314949865057917
0,91,-6.7109,-6.1881,-2.0552,-1.8998,0
388,455,-6.6238,-6.5522,-1.9257,-1.8434,0.025770477294764855
168,349,-6.7222,-6.3911,-2.2672,-2.0587,0
311,386,-6.0079,-5.976,-2.1513,-1.9822,0
223,448,-6.7648,-6.7066,-2.4601,-1.9798,0
35,255,-6.7072,-6.6465,-1.916,-1.861,0.029838230510538324
21,417,-6.5948,-6.5307,-1.8366,-1.7099,0
115,167,-6.5621,-6.5478,-1.8477,-1.765,0
98,168,-6.0572,-5.5636,-2.3725,-2.2753,0.1264414390142726
58,198,-6.4537,-6.4051,-1.9677,-1.8461,0
198,426,-6.6454,-6.0472,-1.825,-1.7716,0.29105600835578033
78,107,-6.6607,-6.5604,-1.9093,-1.8883,0
9,82,-6.5144,-6.3782,-2.0379,-1.8204,0
263,326,-6.4753,-6.4457,-2.2029,-1.8609,0
0,104,-6.5125,-6.1185,-2.0532,-1.9218,0.045388434650250185
388,457,-6.5243,-6.3057,-2.2634,-1.8206,0
140,200,-6.5802,-6.214,-3.7714,-3.306,0
