0.0,-6.1514537986604045,-2.4627182023633289,28.585167247487959,-5.1658664000000005,-4.8044999580363195,-0.35506640000000034,-0.10036640000000019,15.0
1.0,-8.8836647098837176,0.89697313703889536,0.47976405391789112,-5.3026664000000006,-5.0258494267083513,-0.36726640000000033,-0.21636640000000029,15.0
2.0,-17.269949382919215,10.690154961576155,-20.62378941101586,-5.1919664000000001,-5.0572836707801185,-0.1669664000000004,-0.063466400000000256,15.0
3.0,-13.575096058756497,-22.27871563381516,-30.548945945616765,-5.1399664000000005,-5.0117149315441356,-0.23066640000000027,-0.11736640000000031,15.0
4.0,-15.716531139060317,-23.187659093744344,-23.014509869310061,-5.2076663999999999,-5.017936292350007,-0.28876640000000031,-0.23576640000000038,15.0
5.0,26.906149034678741,-19.027192343517971,-31.254323349369542,-5.1573663999999999,-5.0378009882564712,-0.39546640000000033,-0.30826640000000038,15.0
6.0,6.9829220327634403,-21.109391246804989,11.381892034624569,-5.1547664000000006,-4.9322561479182783,-0.99446640000000031,-0.22806640000000034,15.0
7.0,24.216637752605457,-15.811689730417092,-5.6472128725139958,-5.5944664,-5.1643019913091752,-0.37436640000000021,-0.1266664000000004,15.0
8.0,-13.380497264696888,7.6755739062068189,11.649979325605278,-5.1841664000000005,-5.0402022152341752,-0.65276640000000041,-0.27196640000000039,15.0
9.0,30.126677055292781,-21.757801541283712,29.926492830810155,-5.1354664000000003,-4.8992392769748419,-0.52896640000000028,-0.27916640000000026,15.0
10.0,0.88666065572418451,-14.874850911760664,-0.55627777201334339,-5.2176664000000006,-5.053245243590343,-0.34596640000000023,-0.14726640000000035,15.0
11.0,13.666922707765035,-30.981361227837347,-29.782445525481979,-5.1598664000000003,-4.9417519091482918,-0.32346640000000026,-0.1546664000000002,15.0
12.0,-26.136431066616613,-9.7992034146839586,-21.394459992946842,-5.0515664000000005,-4.9789163539623091,-0.08386640000000023,0.025633599999999701,15.0
13.0,-23.641942196876624,20.0708058929396,-28.663376731060414,-5.2188664000000005,-5.0918285952548219,-0.53326640000000047,-0.35096640000000034,15.0
14.0,3.0781248145559612,-15.600056036634179,16.821002901089994,-5.1638663999999999,-4.9376043352777117,-0.3161664000000004,0.0019335999999996467,15.0
15.0,23.230847968994496,40.269923531593612,-15.357469444593207,-5.1782664,-5.0515534700378693,-0.19576640000000034,-0.06426640000000039,15.0
17.0,-22.252554554897678,-5.9036423885705007,24.030100158382734,-5.4666664000000003,-5.171451098901886,-0.47096640000000023,-0.32496640000000032,15.0
18.0,9.4948230199056685,5.3137163279111119,25.656603884718109,-5.1904664,-5.0842974742792943,-0.36826640000000022,-0.17316640000000039,15.0
19.0,27.75086450754986,36.142026615723239,30.927796720296428,-5.1186664000000004,-4.9497741901874406,-0.2173664000000004,-0.12196640000000025,15.0
21.0,-16.478146497283014,12.497401985180696,30.338413728599754,-5.2413664000000004,-5.0475150428480937,-0.29156640000000023,-0.1304664000000002,15.0
22.0,-17.853944779405978,7.1146854612761814,-13.313551044280354,-5.3640664000000005,-5.1634833912031395,-0.4129664000000004,-0.37096640000000036,15.0
23.0,42.025380621754287,-13.04991997852102,-1.2876784139688464,-5.3101664,-5.0972313559546567,-0.5309664000000005,-0.38386640000000027,15.0
25.0,-36.306772548565881,-16.313488251741958,22.660838753258929,-5.2431664000000007,-4.9749870734533372,-0.43926640000000039,-0.07296640000000032,15.0
27.0,28.342484713634338,5.2109874697996252,8.2940888474663819,-5.1209664000000004,-4.9414244691058773,-0.29126640000000026,-0.21606640000000032,15.0
28.0,24.787490449239979,-15.930528584271727,20.721648383259392,-5.0843664000000004,-4.980608127514782,-0.24636640000000032,-0.093966400000000228,15.0
