411.0,778.0,-7.3914,-6.7350000000000003,-1.6144000000000001,-0.85509999999999997,0.32266058691042243
472.0,474.0,-6.7660999999999998,-5.5305,-1.9192,-1.4646999999999999,0.61681311713282372
309.0,467.0,-6.6494999999999997,-5.9484000000000004,-1.6597999999999999,-1.2663,0.26807914938179533
472.0,487.0,-7.8041999999999998,-6.9785000000000004,-1.1294999999999999,-0.66920000000000002,0.40411030629952555
472.0,488.0,-6.7743000000000002,-6.3853999999999997,-1.7902,-1.3221000000000001,0.18520364868591013
86.0,308.0,-6.8103999999999996,-6.7420999999999998,-1.8119000000000001,-1.6991000000000001,0.034106544336286494
648.0,693.0,-6.5930999999999997,-6.0434999999999999,-1.9160999999999999,-1.7614000000000001,0.26176561514089336
0.0,1.0,-6.3022,-5.9177999999999997,-2.0139,-1.7514000000000001,0.18221502314411872
30.0,744.0,-6.5777000000000001,-6.4461000000000004,-1.837,-1.6143000000000001,0.063833174478635707
411.0,780.0,-6.3730000000000002,-6.1856999999999998,-1.8783000000000001,-1.6891,0.090196608503385192
472.0,519.0,-6.6390000000000002,-6.5058999999999996,-1.7392000000000001,-1.5737000000000001,0.066477781797926447
256.0,823.0,-6.4710000000000001,-6.1520000000000001,-1.7316,-1.6931,0.15104447781606947
171.0,558.0,-6.5438999999999998,-6.4638999999999998,-2.0903,-1.827,0.0
256.0,859.0,-7.2826000000000004,-6.9908000000000001,-1.5206999999999999,-1.3724000000000001,0.13099425678657428
648.0,898.0,-6.7454000000000001,-6.7034000000000002,-1.9108000000000001,-1.7656000000000001,0.0
0.0,31.0,-6.7367999999999997,-6.5792999999999999,-2.3349000000000002,-1.679,0.07874253847347476
472.0,588.0,-6.9249999999999998,-6.6788999999999996,-1.8,-1.6661999999999999,0.11817397360828401
30.0,860.0,-6.8529,-6.5263,-1.7729999999999999,-1.6027,0.16328862498259314
131.0,229.0,-6.5530999999999997,-6.3634000000000004,-1.8363,-1.7847999999999999,0.076781931238129514
413.0,414.0,-6.6428000000000003,-6.4579000000000004,-2.5405000000000002,-1.7468999999999999,0.068548414947429637
171.0,559.0,-6.7060000000000004,-6.4576000000000002,-2.0728,-1.8171999999999999,0.12106604913325185
309.0,666.0,-6.5439999999999996,-5.9428999999999998,-1.8603000000000001,-1.6549,0.23104219086988181
0.0,241.0,-6.8807999999999998,-6.7074999999999996,-1.9904999999999999,-1.5316000000000001,0.074842695036907145
472.0,662.0,-6.7892000000000001,-6.5006000000000004,-2.0619000000000001,-1.8468,0.14429733158675973
556.0,579.0,-6.6702000000000004,-6.6237000000000004,-1.8522000000000001,-1.8237000000000001,0.023200816470667181
31.0,32.0,-6.5068000000000001,-5.5419999999999998,-2.3212000000000002,-1.8289,0.48184948983337456
86.0,309.0,-6.6982999999999997,-6.0039999999999996,-1.8150999999999999,-1.7144999999999999,0.27591819436877946
358.0,728.0,-6.4200999999999997,-6.3837000000000002,-1.9209000000000001,-1.8119000000000001,0.017989296131257257
219.0,888.0,-6.7355999999999998,-6.6341999999999999,-1.8188,-1.7842,0.049223576634619418
0.0,259.0,-6.7298999999999998,-6.5162000000000004,-1.9317,-1.5817000000000001,0.10683671874356118
358.0,730.0,-6.7534000000000001,-6.4127999999999998,-1.9825999999999999,-1.7386999999999999,0.14205011745191312
0.0,532.0,-7.8022999999999998,-6.7577999999999996,-1.1228,-0.58240000000000003,0.51691055719095191
472.0,707.0,-6.6829999999999998,-6.5266000000000002,-1.7109000000000001,-1.6458999999999999,0.077162302873351615
781.0,865.0,-6.5297999999999998,-6.3849,-1.9525999999999999,-1.7831999999999999,0.064753783498051887
131.0,247.0,-6.7709999999999999,-6.5568,-1.7917000000000001,-1.6803999999999999,0.10615978082031485
131.0,256.0,-7.1139000000000001,-6.8045999999999998,-1.6383000000000001,-1.3922000000000001,0.15041075491763481
785.0,786.0,-6.5827999999999998,-6.1483999999999996,-2.081,-2.0093000000000001,0.21717594632131193
309.0,786.0,-6.5442999999999998,-6.0049000000000001,-2.0813000000000001,-1.9167000000000001,0.2012825244445936
472.0,800.0,-6.6558000000000002,-6.5518000000000001,-1.9345000000000001,-1.7196,0.051699970387260756
310.0,467.0,-8.2102000000000004,-8.1661000000000001,-0.441,-0.30009999999999998,0.020100194529485249
413.0,416.0,-6.5110000000000001,-6.4321000000000002,-1.798,-1.7204999999999999,0.026314035220865926
219.0,889.0,-6.7115999999999998,-6.6447000000000003,-1.8416999999999999,-1.75,0.022318961868149825
220.0,222.0,-6.9241000000000001,-5.6913999999999998,-1.3853,-0.59709999999999996,0.61598948479436255
787.0,791.0,-6.6227,-5.2404000000000002,-2.0398999999999998,-1.4854000000000001,0.68587917523975395
0.0,638.0,-6.6706000000000003,-5.8181000000000003,-3.7650999999999999,-1.9950000000000001,0.39074372550593844
310.0,662.0,-6.8011999999999997,-6.4671000000000003,-2.0489999999999999,-1.8376999999999999,0.15561115340913562
556.0,627.0,-6.7115,-6.5791000000000004,-1.9132,-1.8746,0.065038254258011671
787.0,793.0,-6.9260999999999999,-6.6506999999999996,-1.5604,-1.3751,0.13698201251491746
220.0,226.0,-6.9367999999999999,-6.5448000000000004,-1.931,-1.5673999999999999,0.19077331570616518
472.0,823.0,-6.4569999999999999,-6.2625000000000002,-1.7164999999999999,-1.6922999999999999,0.083759212243102343
652.0,693.0,-6.5700000000000003,-6.0940000000000003,-2.1638000000000002,-1.9494,0.22124690577308945
258.0,353.0,-6.6532,-6.3990999999999998,-1.8632,-1.8102,0.094351709544275783
474.0,475.0,-6.9490999999999996,-5.8483000000000001,-2.0350999999999999,-1.4806999999999999,0.54688325850453612
310.0,786.0,-6.7949000000000002,-6.5563000000000002,-2.0832000000000002,-1.9323999999999999,0.10564077858023177
474.0,479.0,-6.6852,-6.6740000000000004,-1.7056,-1.5570999999999999,0.0
0.0,666.0,-6.8272000000000004,-6.5519999999999996,-1.8701000000000001,-1.6549,0.13752943180569197
131.0,258.0,-6.4199000000000002,-6.2453000000000003,-2.0297000000000001,-1.7796000000000001,0.039186497029660386
556.0,631.0,-6.7313000000000001,-6.6688000000000001,-1.8709,-1.7501,0.023040886574352829
60.0,471.0,-6.5632999999999999,-6.4440999999999997,-1.7870999999999999,-1.7081999999999999,0.042774203838030676
0.0,748.0,-6.8647999999999998,-6.5053999999999998,-1.8600000000000001,-1.7157,0.17892211507951805
358.0,787.0,-6.1943999999999999,-6.0597000000000003,-1.9716,-1.8031999999999999,0.035604526271080766
311.0,315.0,-6.1123000000000003,-5.6988000000000003,-2.3405999999999998,-2.0459000000000001,0.20231253439644026
474.0,519.0,-6.3280000000000003,-6.1524999999999999,-1.7513000000000001,-1.5790999999999999,0.081782759485082013
220.0,260.0,-6.7408999999999999,-6.6440999999999999,-1.671,-1.6126,0.0
474.0,521.0,-7.2377000000000002,-6.6562000000000001,-1.6900999999999999,-1.0834999999999999,0.27915190844234239
31.0,54.0,-6.5313999999999997,-6.4394,-2.2492000000000001,-1.9699,0.038365502639581106
0.0,759.0,-6.4577999999999998,-6.3018000000000001,-1.9458,-1.7454000000000001,0.058912715378463251
413.0,509.0,-6.4878,-6.4107000000000003,-2.2309000000000001,-1.8503000000000001,0.036339647692783181
787.0,848.0,-6.6257000000000001,-6.6021000000000001,-1.9457,-1.6173,0.011161864113820759
86.0,380.0,-6.4325000000000001,-6.4005999999999998,-2.1358999999999999,-1.8211999999999999,0.0
311.0,395.0,-5.835,-5.8186999999999998,-1.9635,-1.7224999999999999,0.0070894909223070185
0.0,917.0,-8.0344999999999995,-7.9650999999999996,-0.624,-0.13239999999999999,0.034249785471354904
791.0,793.0,-7.3895,-5.5136000000000003,-2.1074000000000002,-1.0478000000000001,0.93524742655231097
220.0,264.0,-6.4105999999999996,-6.3792999999999997,-2.0579999999999998,-1.6811,0.0
220.0,268.0,-8.2011000000000003,-7.1009000000000002,-0.88919999999999999,-0.73229999999999995,0.541610609909976
220.0,534.0,-7.2167000000000003,-7.1196000000000002,-1.2624,-0.90800000000000003,0.0
220.0,536.0,-7.4611000000000001,-7.1064999999999996,-0.89549999999999996,-0.6462,0.16066319731291281
474.0,588.0,-6.6657999999999999,-6.6398999999999999,-1.7914000000000001,-1.6774,0.0
171.0,567.0,-6.6056999999999997,-6.4481999999999999,-2.0535999999999999,-2.052,0.076678789983812612
791.0,848.0,-6.7061000000000002,-6.6307,-1.9558,-1.6095999999999999,0.0
791.0,850.0,-8.1348000000000003,-7.7610999999999999,-0.58709999999999996,-0.36020000000000002,0.16197056584946498
131.0,353.0,-6.7178000000000004,-5.8502000000000001,-1.9106000000000001,-1.8624000000000001,0.43374231729609891
31.0,55.0,-6.7130999999999998,-6.5603999999999996,-2.3359000000000001,-1.6372,0.071430673832393071
0.0,918.0,-6.7713000000000001,-6.5331999999999999,-1.8036000000000001,-1.595,0.11838834456319208
311.0,397.0,-6.8345000000000002,-6.7336,-1.9269000000000001,-1.6077999999999999,0.0
652.0,748.0,-6.5694999999999997,-6.4976000000000003,-2.1951999999999998,-1.8601000000000001,0.03499045475028946
556.0,656.0,-6.5709,-6.4911000000000003,-1.9322999999999999,-1.9017999999999999,0.0
60.0,501.0,-6.6268000000000002,-6.5808,-1.9185000000000001,-1.706,0.0
793.0,848.0,-6.6382000000000003,-6.5712000000000002,-1.9557,-1.6073,0.031904429724283014
793.0,850.0,-8.0299999999999994,-7.0762999999999998,-1.3771,-0.41299999999999998,0.47634189432107671
793.0,852.0,-7.9580000000000002,-7.0518999999999998,-1.3508,-0.3876,0.45283011855708549
220.0,551.0,-6.8512000000000004,-6.6494999999999997,-2.4742000000000002,-1.9000999999999999,0.075462880945299793
413.0,592.0,-5.8677000000000001,-5.6483999999999996,-1.8492,-1.5428999999999999,0.10811078596703634
474.0,707.0,-6.6459000000000001,-6.5206,-1.7242999999999999,-1.6812,0.040730472902825499
60.0,502.0,-6.6835000000000004,-6.6538000000000004,-1.7048000000000001,-1.6623000000000001,0.0
258.0,438.0,-6.6512000000000002,-6.4329000000000001,-1.8503000000000001,-1.8484,0.095391672392615812
413.0,593.0,-6.6483999999999996,-6.4676999999999998,-1.7565999999999999,-1.5951,0.090236694088289479
171.0,631.0,-6.7061999999999999,-6.4557000000000002,-2.0796000000000001,-1.8169999999999999,0.12406586859579589
795.0,799.0,-6.7527999999999997,-5.9519000000000002,-2.1987999999999999,-1.9726999999999999,0.39550633303242616
795.0,892.0,-7.8777999999999997,-6.8220999999999998,-1.4844999999999999,-0.57999999999999996,0.46508983185773778
131.0,374.0,-6.8922999999999996,-6.5561999999999996,-2.1166999999999998,-1.7807999999999999,0.16694544040819945
220.0,637.0,-6.5933000000000002,-6.5472000000000001,-2.0762,-1.8263,0.0
474.0,800.0,-6.6104000000000003,-6.5464000000000002,-1.9312,-1.7045999999999999,0.0
358.0,846.0,-6.4598000000000004,-6.3173000000000004,-2.0118999999999998,-1.99,0.071118092636652336
795.0,896.0,-6.7853000000000003,-6.5932000000000004,-1.8349,-1.724,0.088167785666412479
220.0,712.0,-6.5031999999999996,-6.2309999999999999,-1.8392999999999999,-1.5991,0.13581100990651909
556.0,677.0,-6.5869,-6.4637000000000002,-1.9016999999999999,-1.7758,0.056871135958418813
799.0,850.0,-6.8392999999999997,-6.6951999999999998,-1.9031,-1.6694,0.072007277880307224
220.0,742.0,-6.9051,-6.6817000000000002,-1.6702999999999999,-1.496,0.083698339477092376
311.0,401.0,-6.4100000000000001,-6.4058000000000002,-4.0881999999999996,-2.379,0.0
60.0,503.0,-6.6993999999999998,-6.6818,-1.8976,-1.7525999999999999,0.0
413.0,670.0,-6.4143999999999997,-6.3400999999999996,-1.7221,-1.7089000000000001,0.037149969994575739
474.0,823.0,-6.4916,-6.2659000000000002,-1.7636000000000001,-1.7112000000000001,0.11191324083953405
131.0,438.0,-6.6759000000000004,-6.6081000000000003,-1.7484999999999999,-1.698,0.022936647663033497
475.0,479.0,-6.6753,-5.4866000000000001,-1.7701,-1.2929999999999999,0.58974371545936588
799.0,852.0,-6.8204000000000002,-6.6943999999999999,-1.9024000000000001,-1.6578999999999999,0.049788819349047136
311.0,503.0,-6.7081,-6.6664000000000003,-1.9192,-1.8727,0.020786795908937769
652.0,759.0,-6.4528999999999996,-6.2812000000000001,-2.0710999999999999,-2.0108999999999999,0.081764785955209057
86.0,427.0,-6.5598999999999998,-6.1535000000000002,-1.8063,-1.7762,0.17351354923241297
413.0,672.0,-6.6294000000000004,-6.4444999999999997,-1.7383,-1.5424,0.092098238199645577
131.0,490.0,-7.0289000000000001,-6.8270999999999997,-1.7024999999999999,-1.6251,0.095193024954375191
171.0,633.0,-6.4888000000000003,-6.1908000000000003,-2.1181999999999999,-1.8566,0.12080392399134311
475.0,588.0,-6.9249000000000001,-6.6814999999999998,-1.7976000000000001,-1.6680999999999999,0.0
31.0,81.0,-6.7683,-6.6231999999999998,-2.3923000000000001,-2.1734,0.059107433758371755
799.0,910.0,-6.8118999999999996,-6.6946000000000003,-1.9027000000000001,-1.655,0.028515559308174017
652.0,793.0,-6.6219999999999999,-6.5293000000000001,-2.1181999999999999,-1.8552999999999999,0.037467570859525207
1.0,31.0,-6.4880000000000004,-6.3762999999999996,-2.3254999999999999,-1.9622999999999999,0.0
475.0,707.0,-6.7051999999999996,-6.5338000000000003,-1.724,-1.6575,0.0
358.0,848.0,-6.6769999999999996,-6.4572000000000003,-2.0217999999999998,-1.9967999999999999,0.096086908871368504
31.0,85.0,-6.7145999999999999,-6.5632999999999999,-2.3401000000000001,-1.6311,0.068727634651820441
220.0,880.0,-6.4504999999999999,-5.8170000000000002,-3.5514999999999999,-2.1414,0.2943901818182203
475.0,800.0,-6.6673,-6.5613000000000001,-1.9411,-1.7295,0.0
131.0,576.0,-6.8192000000000004,-6.8137999999999996,-1.6796,-1.6282000000000001,0.0
131.0,577.0,-7.2866,-6.8398000000000003,-1.6468,-1.3048999999999999,0.22335228840558535
311.0,513.0,-6.7925000000000004,-6.6425000000000001,-1.9092,-1.7266999999999999,0.040142979298336712
222.0,226.0,-6.5578000000000003,-5.7617000000000003,-2.0787,-1.6742999999999999,0.39733282316897095
